P_id,start_time,end_time,mean_GSR,std_GSR,mean_HR,std_HR,mean_Valence,std_Valence,median_Valence,mean_Arousal,std_Arousal,median_Arousal,videoID,change_score,Valence,Arousal,Index
31,1.70065E+12,1.70065E+12,472.58,0.758,273.04,3.591,8.2,0,8.2,7.265,0.191,7.265,5,2.003886942,1,1,7558
31,1.70065E+12,1.70065E+12,473.24,0.555,273.42,3.143,8.2,0,8.2,7.265,0.191,7.265,5,1.1089381,1,1,7559
31,1.70065E+12,1.70065E+12,473.14,0.606,273.86,2.657,5.1,0.198,5,3.9,0.522,3.8,5,0.390464103,1,0,7560
31,1.70065E+12,1.70065E+12,472.54,0.613,274.42,1.5,7.186,0.696,7.265,3.32,0.179,3.4,5,2.824181157,1,0,7561
31,1.70065E+12,1.70065E+12,472.34,0.626,272.68,2.788,7.93,0,7.93,2.6,0,2.6,5,2.319682648,1,0,7562
31,1.70065E+12,1.70065E+12,471.9,0.707,270.7,1.233,7.93,0,7.93,2.6,0,2.6,5,0.75353997,1,0,7563
31,1.70065E+12,1.70065E+12,473.18,0.962,275.14,2.041,7.93,0,7.93,2.6,0,2.6,5,3.372538624,1,0,7564
31,1.70065E+12,1.70065E+12,473.78,0.708,275.16,2.189,7.93,0,7.93,2.6,0,2.6,5,0.330423431,1,0,7565
31,1.70065E+12,1.70065E+12,473.08,0.966,272.08,1.047,7.93,0,7.93,2.6,0,2.6,5,4.368245219,1,0,7566
31,1.70065E+12,1.70065E+12,473.08,0.665,273.02,1.708,7.93,0,7.93,2.6,0,2.6,5,1.177029292,1,0,7567
31,1.70065E+12,1.70065E+12,474.06,0.956,268.42,0.928,7.93,0,7.93,2.6,0,2.6,5,7.292149035,1,0,7568
31,1.70065E+12,1.70065E+12,473.44,0.644,268.78,1.36,7.93,0,7.93,2.6,0,2.6,5,0.45393146,1,0,7569
31,1.70065E+12,1.70065E+12,473.76,0.625,272.6,1.069,7.93,0,7.93,2.6,0,2.6,5,5.465225652,1,0,7570
31,1.70065E+12,1.70065E+12,473.6,0.535,274.52,2.178,7.93,0,7.93,2.6,0,2.6,5,1.856759572,1,0,7571
31,1.70065E+12,1.70065E+12,474.12,0.746,274.16,1.49,7.93,0,7.93,2.6,0,2.6,5,1.396463795,1,0,7572
31,1.70065E+12,1.70065E+12,474.8,0.571,269.8,2.08,7.93,0,7.93,2.6,0,2.6,5,5.414693756,1,0,7573
31,1.70065E+12,1.70065E+12,475.24,0.517,267.24,1.205,7.93,0,7.93,2.6,0,2.6,5,3.605540914,1,0,7574
31,1.70065E+12,1.70065E+12,474.92,0.944,267.38,1.141,7.93,0,7.93,2.6,0,2.6,5,0.610860037,1,0,7575
31,1.70065E+12,1.70065E+12,474.2,0.639,268.18,1.881,7.93,0,7.93,2.6,0,2.6,5,0.797929665,1,0,7576
31,1.70065E+12,1.70065E+12,464.18,0.825,221.48,0.646,5,0,5,5,0,5,6,0.263356289,0,0,7577
31,1.70065E+12,1.70065E+12,463.66,1.118,221.46,0.838,5,0,5,5,0,5,6,0.263356289,0,0,7578
31,1.70065E+12,1.70065E+12,462.98,1.27,221.34,1.042,5,0,5,5,0,5,6,1.181901052,0,0,7579
31,1.70065E+12,1.70065E+12,463.36,1.083,221.46,0.952,5,0,5,5,0,5,6,0.078981753,0,0,7580
31,1.70065E+12,1.70065E+12,462.6,1.05,221.8,0.639,5.27,0,5.27,5,0,5,6,0.500919616,1,0,7581
31,1.70065E+12,1.70065E+12,464.36,2.954,221.8,0.535,5.27,0,5.27,5,0,5,6,2.725933481,1,0,7582
31,1.70065E+12,1.70065E+12,467.8,1.34,221.6,0.535,5.665,0.191,5.665,5,0,5,6,3.72240714,1,0,7583
31,1.70065E+12,1.70065E+12,470.44,1.593,221.12,1.272,5.665,0.191,5.665,5,0,5,6,4.347222907,1,0,7584
31,1.70065E+12,1.70065E+12,471.56,1.716,220.74,0.876,5.665,0.191,5.665,5,0,5,6,1.511967244,1,0,7585
31,1.70065E+12,1.70065E+12,468.74,1.337,220.56,0.705,5.665,0.191,5.665,5,0,5,6,3.299312743,1,0,7586
31,1.70065E+12,1.70065E+12,470.26,1.209,220.36,0.485,5.8,0,5.8,4.73,0,4.73,6,1.552358531,1,0,7587
31,1.70065E+12,1.70065E+12,466.78,1.877,220.5,0.58,5.533,0.265,5.53,4.47,0,4.47,6,3.713123283,1,0,7588
31,1.70065E+12,1.70065E+12,469.12,2.782,220.9,0.544,4.667,0.253,4.6,4.402,0.135,4.47,6,4.001807683,0,0,7589
31,1.70065E+12,1.70065E+12,469.98,1.755,220.66,0.557,4.47,0,4.47,3.267,0.498,3.265,6,1.533183864,0,0,7590
31,1.70065E+12,1.70065E+12,472.02,1.545,220.52,0.58,4.47,0,4.47,3.267,0.498,3.265,6,1.978073458,0,0,7591
31,1.70065E+12,1.70065E+12,469.52,1.93,220.7,0.58,4.47,0,4.47,3.267,0.498,3.265,6,2.300724831,0,0,7592
31,1.70065E+12,1.70065E+12,468.9,2.727,220.52,0.544,4.47,0,4.47,3.267,0.498,3.265,6,0.016745555,0,0,7593
31,1.70065E+12,1.70065E+12,458.22,1.93,220.62,0.53,4.47,0,4.47,3.267,0.498,3.265,6,8.124991251,0,0,7594
31,1.70065E+12,1.70065E+12,456.58,0.928,220.78,0.616,4.47,0,4.47,3.267,0.498,3.265,6,1.640738109,0,0,7595
31,1.70065E+12,1.70065E+12,458.32,1.406,220.52,0.505,4.47,0,4.47,3.267,0.498,3.265,6,3.246258541,0,0,7596
31,1.70065E+12,1.70065E+12,459.82,0.72,220.62,0.53,4.47,0,4.47,3.267,0.498,3.265,6,1.631157436,0,0,7597
31,1.70065E+12,1.70065E+12,458.88,1.335,220.9,0.544,4.47,0,4.47,3.267,0.498,3.265,6,0.702394185,0,0,7598
31,1.70065E+12,1.70065E+12,454.4,1.325,220.84,0.548,4.47,0,4.47,3.267,0.498,3.265,6,4.205875563,0,0,7599
31,1.70065E+12,1.70065E+12,456.16,1.788,220.6,0.535,4.47,0,4.47,3.267,0.498,3.265,6,1.093461429,0,0,7600
31,1.70065E+12,1.70065E+12,451.64,1.352,220.7,0.58,4.47,0,4.47,3.267,0.498,3.265,6,5.558168949,0,0,7601
31,1.70065E+12,1.70065E+12,455.16,2.706,220.58,0.538,4.47,0,4.47,3.267,0.498,3.265,6,3.49658328,0,0,7602
31,1.70065E+12,1.70065E+12,456.7,1.182,220.8,0.571,4.47,0,4.47,3.267,0.498,3.265,6,1.178999387,0,0,7603
31,1.70065E+12,1.70065E+12,456.68,1.845,220.72,0.573,4.47,0,4.47,3.267,0.498,3.265,6,0.117213009,0,0,7604
31,1.70065E+12,1.70065E+12,450.88,5.053,224.04,1.577,5,0,5,5,0,5,7,3.039637006,0,0,7605
31,1.70065E+12,1.70065E+12,444.74,1.065,224.72,0.497,4.47,0,4.47,3.267,0.498,3.265,7,3.039637006,0,0,7606
31,1.70065E+12,1.70065E+12,443.76,1.451,224.74,0.664,4.47,0,4.47,3.267,0.498,3.265,7,0.612320757,0,0,7607
31,1.70065E+12,1.70065E+12,444.26,1.026,224.64,0.525,4.47,0,4.47,3.267,0.498,3.265,7,1.068362689,0,0,7608
31,1.70065E+12,1.70065E+12,448.18,3.281,224.56,0.501,4.47,0,4.47,3.267,0.498,3.265,7,3.366095624,0,0,7609
31,1.70065E+12,1.70065E+12,452.92,1.338,224.52,0.58,4.47,0,4.47,3.267,0.498,3.265,7,5.220202371,0,0,7610
31,1.70065E+12,1.70065E+12,452.58,0.81,224.38,0.49,4.47,0,4.47,3.267,0.498,3.265,7,1.277445993,0,0,7611
31,1.70065E+12,1.70065E+12,452.84,1.983,224.34,0.519,4.47,0,4.47,3.267,0.498,3.265,7,1.34557227,0,0,7612
31,1.70065E+12,1.70065E+12,454.12,0.689,224.48,0.505,5,0,5,5.533,0.265,5.53,7,1.359709127,0,1,7613
31,1.70065E+12,1.70065E+12,454.32,1.096,224.52,0.614,5.135,0.148,5.135,6.512,0.324,6.465,7,0.166658074,1,1,7614
31,1.70065E+12,1.70065E+12,453.82,1.956,224.44,0.501,5,0,5,7.13,0,7.13,7,0.750055138,0,1,7615
31,1.70065E+12,1.70065E+12,452.04,1.106,224.26,0.527,5,0,5,7.13,0,7.13,7,2.117617517,0,1,7616
31,1.70065E+12,1.70065E+12,452.06,1.889,224.24,0.431,5,0,5,7.13,0,7.13,7,0.321835693,0,1,7617
31,1.70065E+12,1.70065E+12,454.84,0.468,224.24,0.431,5,0,5,7.13,0,7.13,7,5.216642267,0,1,7618
31,1.70065E+12,1.70065E+12,455.18,0.962,224.26,0.565,5,0,5,7.13,0,7.13,7,1.337525204,0,1,7619
31,1.70065E+12,1.70065E+12,454.26,0.777,224.2,0.452,5,0,5,7.13,0,7.13,7,0.953232993,0,1,7620
31,1.70065E+12,1.70065E+12,454.3,0.647,224.22,0.465,5,0,5,7.13,0,7.13,7,0.000788114,0,1,7621
31,1.70065E+12,1.70065E+12,454.52,0.646,224.24,0.555,5,0,5,7.13,0,7.13,7,0.035927291,0,1,7622
31,1.70065E+12,1.70065E+12,454.08,0.695,224.24,0.657,5,0,5,7.13,0,7.13,7,0.546841724,0,1,7623
31,1.70065E+12,1.70065E+12,453.46,0.908,224.3,0.544,5,0,5,7.13,0,7.13,7,0.904984241,0,1,7624
31,1.70065E+12,1.70065E+12,452.04,1.049,224.32,0.471,5,0,5,7.13,0,7.13,7,2.007010482,0,1,7625
31,1.70065E+12,1.70065E+12,452.16,0.912,224.28,0.536,5,0,5,7.13,0,7.13,7,0.00137543,0,1,7626
31,1.70065E+12,1.70065E+12,452.7,0.678,224.46,0.503,5,0,5,7.13,0,7.13,7,0.426799228,0,1,7627
31,1.70065E+12,1.70065E+12,453.18,0.774,224.16,0.422,5,0,5,7.13,0,7.13,7,1.077282455,0,1,7628
31,1.70065E+12,1.70065E+12,452.36,0.563,224.34,0.557,5,0,5,7.13,0,7.13,7,2.733522495,0,1,7629
31,1.70065E+12,1.70065E+12,452.08,0.695,224.42,0.609,4.97,0.09,5,5.83,0.686,5.8,7,0.715413682,0,1,7630
31,1.70065E+12,1.70065E+12,452.06,0.867,224.42,0.499,3.267,0.808,3.265,5,0,5,7,0.000659769,0,0,7631
31,1.70065E+12,1.70065E+12,452.22,0.887,224.2,0.535,3.267,0.808,3.265,5,0,5,7,0.117048922,0,0,7632
31,1.70065E+12,1.70065E+12,452.48,0.995,224.52,0.58,3.267,0.808,3.265,5,0,5,7,0.064441773,0,0,7633
31,1.70065E+12,1.70065E+12,453.92,1.192,224.4,0.535,3.267,0.808,3.265,5,0,5,7,1.858853423,0,0,7634
31,1.70065E+12,1.70065E+12,453.9,0.58,224.34,0.479,3.267,0.808,3.265,5,0,5,7,1.678129937,0,0,7635
31,1.70065E+12,1.70065E+12,453.96,0.755,224.52,0.505,3.267,0.808,3.265,5,0,5,7,0.388025414,0,0,7636
31,1.70065E+12,1.70065E+12,454.8,1.262,224.56,0.501,3.267,0.808,3.265,5,0,5,7,1.613669029,0,0,7637
31,1.70065E+12,1.70065E+12,455.22,0.815,224.56,0.541,3.267,0.808,3.265,5,0,5,7,0.269902023,0,0,7638
31,1.70065E+12,1.70065E+12,453.46,0.734,224.78,0.507,3.267,0.808,3.265,5,0,5,7,4.986330737,0,0,7639
31,1.70065E+12,1.70065E+12,453.18,0.962,224.68,0.551,3.267,0.808,3.265,5,0,5,7,0.086798525,0,0,7640
31,1.70065E+12,1.70065E+12,452.14,0.969,224.54,0.503,3.267,0.808,3.265,5,0,5,7,1.86662995,0,0,7641
31,1.70065E+12,1.70065E+12,453.08,0.829,224.58,0.538,3.267,0.808,3.265,5,0,5,7,1.257605482,0,0,7642
31,1.70065E+12,1.70065E+12,454.22,0.648,224.62,0.49,3.267,0.808,3.265,5,0,5,7,3.029941951,0,0,7643
31,1.70065E+12,1.70065E+12,449.98,0.714,233.82,0.629,5,0,5,5,0,5,8,3.182162593,0,0,7644
31,1.70065E+12,1.70065E+12,448.66,1.002,234.62,0.602,5,0,5,4.335,0.191,4.335,8,3.182162593,0,0,7645
31,1.70065E+12,1.70065E+12,448.04,0.88,234.28,0.573,5,0,5,4.335,0.191,4.335,8,1.29199791,0,0,7646
31,1.70065E+12,1.70065E+12,445.36,1.241,232.9,1.129,5,0,5,4.335,0.191,4.335,8,4.296524865,0,0,7647
31,1.70065E+12,1.70065E+12,443.62,1.086,233.26,0.527,5,0,5,4.335,0.191,4.335,8,0.610833208,0,0,7648
31,1.70065E+12,1.70065E+12,443.22,1.282,233.24,0.591,5,0,5,4.335,0.191,4.335,8,0.083287111,0,0,7649
31,1.70065E+12,1.70065E+12,443.84,0.866,233.26,0.527,5,0,5,4.335,0.191,4.335,8,0.374478603,0,0,7650
31,1.70065E+12,1.70065E+12,446.92,0.804,232.8,0.948,5,0,5,4.335,0.191,4.335,8,3.697333806,0,0,7651
31,1.70065E+12,1.70065E+12,446.24,1.271,232.66,0.772,5,0,5,4.335,0.191,4.335,8,0.264744306,0,0,7652
31,1.70065E+12,1.70065E+12,445.92,1.14,232.92,0.634,5,0,5,5.27,0,5.27,8,1.274887496,0,1,7653
31,1.70065E+12,1.70065E+12,449.26,0.944,232.78,0.648,3.933,0.684,3.93,5.801,0.239,5.8,8,5.318290693,0,1,7654
31,1.70065E+12,1.70065E+12,450.08,0.665,232.8,0.495,2.2,0.278,2.2,5.98,0.139,6.07,8,0.385108158,0,1,7655
31,1.70065E+12,1.70065E+12,452.26,1.103,232.72,0.536,2.2,0.278,2.2,5.98,0.139,6.07,8,4.96769428,0,1,7656
31,1.70065E+12,1.70065E+12,453.36,0.663,232.68,0.587,2.2,0.278,2.2,5.98,0.139,6.07,8,0.338990267,0,1,7657
31,1.70065E+12,1.70065E+12,453.5,0.763,232.54,0.613,2.2,0.278,2.2,5.98,0.139,6.07,8,1.037399347,0,1,7658
31,1.70065E+12,1.70065E+12,452.38,4.29,232.5,0.544,2.2,0.278,2.2,5.98,0.139,6.07,8,0.90026725,0,1,7659
31,1.70065E+12,1.70065E+12,451.08,1.563,232.7,0.505,2.2,0.278,2.2,5.98,0.139,6.07,8,5.545559824,0,1,7660
31,1.70065E+12,1.70065E+12,453.98,1.186,232.58,0.575,2.2,0.278,2.2,5.98,0.139,6.07,8,1.747997298,0,1,7661
31,1.70065E+12,1.70065E+12,450.16,4.4,232.5,0.58,2.2,0.278,2.2,5.98,0.139,6.07,8,3.936501882,0,1,7662
31,1.70065E+12,1.70065E+12,447.16,0.766,232.34,0.479,2.2,0.278,2.2,5.98,0.139,6.07,8,3.835409882,0,1,7663
31,1.70065E+12,1.70065E+12,446.26,0.777,232.6,0.571,1.8,0,1.8,6.33,0,6.33,8,1.581832494,0,1,7664
31,1.70065E+12,1.70065E+12,446.18,0.941,232.54,0.542,1.8,0,1.8,6.735,0.191,6.735,8,0.001271303,0,1,7665
31,1.70065E+12,1.70065E+12,454.84,1.235,232.46,0.503,1.8,0,1.8,6.735,0.191,6.735,8,8.778478678,0,1,7666
31,1.70065E+12,1.70065E+12,454.52,1.297,232.26,0.443,2.066,0.265,2.07,7.932,0.499,7.93,8,0.094527793,0,1,7667
31,1.70065E+12,1.70065E+12,454.78,0.648,230.42,1.341,2.066,0.265,2.07,7.932,0.499,7.93,8,4.261806797,0,1,7668
31,1.70065E+12,1.70065E+12,453.26,1.664,228.3,1.298,2.066,0.265,2.07,7.932,0.499,7.93,8,4.562719522,0,1,7669
31,1.70065E+12,1.70065E+12,450.98,1.237,230.78,1.972,2.066,0.265,2.07,7.932,0.499,7.93,8,2.20755075,0,1,7670
31,1.70065E+12,1.70065E+12,451.12,1.48,229.96,1.884,2.066,0.265,2.07,7.932,0.499,7.93,8,0.627025425,0,1,7671
31,1.70065E+12,1.70065E+12,453.08,0.944,226.42,1.939,2.066,0.265,2.07,7.932,0.499,7.93,8,3.523500789,0,1,7672
32,1.70133E+12,1.70133E+12,371.42,2.619,256.06,1.202,5,0,5,5,0,5,1,0.389097579,0,0,7673
32,1.70133E+12,1.70133E+12,371.94,2.402,256.08,1.872,7.037,0.841,7.67,5.632,0.839,5,1,0.389097579,1,1,7674
32,1.70133E+12,1.70133E+12,365.48,6.566,254.34,2.421,7.037,0.841,7.67,5.632,0.839,5,1,3.766973304,1,1,7675
32,1.70133E+12,1.70133E+12,347.04,3.528,248.08,2.049,7.037,0.841,7.67,5.632,0.839,5,1,4.055133765,1,1,7676
32,1.70133E+12,1.70133E+12,358.8,3.907,519.04,199.004,7.037,0.841,7.67,5.632,0.839,5,1,7.102692099,1,1,7677
32,1.70133E+12,1.70133E+12,369.66,3.617,812.68,70.808,7.037,0.841,7.67,5.632,0.839,5,1,2.578633094,1,1,7678
32,1.70133E+12,1.70133E+12,382.52,3.234,591.22,175.628,7.67,0,7.67,6.867,0.265,6.87,1,5.885153238,1,1,7679
32,1.70133E+12,1.70133E+12,367.14,7.567,572.9,293.257,7.67,0,7.67,6.867,0.265,6.87,1,10.07360968,1,1,7680
32,1.70133E+12,1.70133E+12,365.38,3.301,269.12,1.612,7.67,0,7.67,6.867,0.265,6.87,1,5.348210787,1,1,7681
32,1.70133E+12,1.70133E+12,362.42,3.709,260,8.056,7.67,0,7.67,6.867,0.265,6.87,1,5.599629526,1,1,7682
32,1.70133E+12,1.70133E+12,363.3,1.876,253.36,4.034,7.67,0,7.67,6.867,0.265,6.87,1,7.063186051,1,1,7683
32,1.70133E+12,1.70133E+12,366.94,1.731,255.64,1.893,7.67,0,7.67,6.867,0.265,6.87,1,6.612067115,1,1,7684
32,1.70133E+12,1.70133E+12,371.06,0.913,256.32,0.768,7.67,0,7.67,6.867,0.265,6.87,1,7.031278131,1,1,7685
32,1.70133E+12,1.70133E+12,374.1,1.432,256.46,0.838,7.67,0,7.67,6.867,0.265,6.87,1,4.489569409,1,1,7686
32,1.70133E+12,1.70133E+12,376.1,0.995,254.58,1.54,7.67,0,7.67,6.867,0.265,6.87,1,5.910169012,1,1,7687
32,1.70133E+12,1.70133E+12,390.72,8.965,286.62,20.624,7.67,0,7.67,6.867,0.265,6.87,1,5.445027764,1,1,7688
32,1.70133E+12,1.70133E+12,395.2,3.264,289.28,10.006,7.67,0,7.67,7.533,0.498,7.535,1,5.248277812,1,1,7689
32,1.70133E+12,1.70133E+12,392.26,5.638,277.02,13.266,7.4,0,7.4,8.2,0,8.2,1,4.824654786,1,1,7690
32,1.70133E+12,1.70133E+12,391.56,1.908,270.16,2.629,7.4,0,7.4,8.2,0,8.2,1,6.233030816,1,1,7691
32,1.70133E+12,1.70133E+12,398.8,3.258,282.3,7.341,7.4,0,7.4,8.2,0,8.2,1,3.101737313,1,1,7692
32,1.70133E+12,1.70133E+12,402.88,1.239,285.28,3.338,7.4,0,7.4,8.2,0,8.2,1,4.112515488,1,1,7693
32,1.70133E+12,1.70133E+12,404.56,0.812,285.3,1.644,7.4,0,7.4,8.2,0,8.2,1,3.460196171,1,1,7694
32,1.70133E+12,1.70133E+12,407.44,0.951,285.5,1.389,7.4,0,7.4,8.2,0,8.2,1,6.194768332,1,1,7695
32,1.70133E+12,1.70133E+12,404.4,3.051,287.84,3.84,7.4,0,7.4,8.2,0,8.2,1,2.00980941,1,1,7696
32,1.70133E+12,1.70133E+12,389.98,2.181,296.24,4.074,7.4,0,7.4,8.2,0,8.2,1,4.528668957,1,1,7697
32,1.70133E+12,1.70133E+12,393.5,1.488,292.52,0.814,7.4,0,7.4,8.2,0,8.2,1,3.549981498,1,1,7698
32,1.70133E+12,1.70133E+12,398.38,2.664,290.54,4.372,7.4,0,7.4,8.2,0,8.2,1,4.220318327,1,1,7699
32,1.70133E+12,1.70133E+12,400.26,2.783,275.94,4.211,7.4,0,7.4,8.2,0,8.2,1,4.488613852,1,1,7700
32,1.70133E+12,1.70133E+12,402.38,1.469,271.16,3.981,7.4,0,7.4,8.2,0,8.2,1,4.910604136,1,1,7701
32,1.70133E+12,1.70133E+12,402.78,0.737,273.46,0.994,7.4,0,7.4,8.2,0,8.2,1,4.271100577,1,1,7702
32,1.70133E+12,1.70133E+12,400.54,3.666,274.42,0.785,7.4,0,7.4,8.2,0,8.2,1,3.595469189,1,1,7703
32,1.70133E+12,1.70133E+12,396.12,1.223,272.68,4.33,7.4,0,7.4,8.2,0,8.2,1,3.321244334,1,1,7704
32,1.70133E+12,1.70133E+12,396.3,1.418,263.94,0.998,7.4,0,7.4,8.2,0,8.2,1,5.387770866,1,1,7705
32,1.70133E+12,1.70133E+12,400.44,1.248,265.08,1.192,7.4,0,7.4,8.2,0,8.2,1,5.69483136,1,1,7706
32,1.70133E+12,1.70133E+12,394.48,1.787,244.24,4.484,5,0,5,5,0,5,2,4.161210485,0,0,7707
32,1.70133E+12,1.70133E+12,399.72,2.041,239.36,0.563,6.067,0.576,6.07,5,0,5,2,4.161210485,1,0,7708
32,1.70133E+12,1.70133E+12,404.18,1.769,239.42,0.538,6.87,0,6.87,5.8,0.421,5.8,2,5.216897498,1,1,7709
32,1.70133E+12,1.70133E+12,406.4,1.143,239.44,0.577,7.4,0.241,7.4,6.645,0.203,6.6,2,3.447147357,1,1,7710
32,1.70133E+12,1.70133E+12,410.84,1.888,239.12,0.521,7.4,0.241,7.4,6.645,0.203,6.6,2,6.731824192,1,1,7711
32,1.70133E+12,1.70133E+12,416.06,1.743,239.28,0.497,7.4,0.241,7.4,6.645,0.203,6.6,2,5.85704818,1,1,7712
32,1.70133E+12,1.70133E+12,409.46,2.801,239.42,0.575,7.67,0,7.67,7.4,0.421,7.4,2,5.571658087,1,1,7713
32,1.70133E+12,1.70133E+12,411.84,1.476,239.84,0.584,7.67,0,7.67,8.2,0,8.2,2,3.231576942,1,1,7714
32,1.70133E+12,1.70133E+12,414.86,2.532,240.6,0.782,7.67,0,7.67,8.2,0,8.2,2,3.95578008,1,1,7715
32,1.70133E+12,1.70133E+12,411.22,0.954,242.78,0.764,7.67,0,7.67,8.2,0,8.2,2,5.647584829,1,1,7716
32,1.70133E+12,1.70133E+12,414.14,1.278,244.02,1.169,7.67,0,7.67,7.8,0.184,7.8,2,3.63334968,1,1,7717
32,1.70133E+12,1.70133E+12,411.24,1.944,246,1.796,7.67,0,7.67,8.065,0.191,8.065,2,11.88753001,1,1,7718
32,1.70133E+12,1.70133E+12,410.38,6.017,250.46,4.563,7.67,0,7.67,8.065,0.191,8.065,2,6.880871042,1,1,7719
32,1.70133E+12,1.70133E+12,396.82,2.994,243.2,3.251,7.67,0,7.67,8.065,0.191,8.065,2,5.443879786,1,1,7720
32,1.70133E+12,1.70133E+12,389.52,2.565,246.38,0.697,7.67,0,7.67,8.065,0.191,8.065,2,3.397040809,1,1,7721
32,1.70133E+12,1.70133E+12,392.6,2.626,247.72,1.089,7.67,0,7.67,8.065,0.191,8.065,2,3.611372515,1,1,7722
32,1.70133E+12,1.70133E+12,397.78,1.433,246.92,4.025,7.67,0,7.67,8.065,0.191,8.065,2,6.371155456,1,1,7723
32,1.70133E+12,1.70133E+12,397.16,3.026,242.5,0.763,7.67,0,7.67,8.065,0.191,8.065,2,2.785996495,1,1,7724
32,1.70133E+12,1.70133E+12,385.84,1.251,242.2,0.67,7.67,0,7.67,8.065,0.191,8.065,2,5.067409647,1,1,7725
32,1.70133E+12,1.70133E+12,384.18,1.637,242.82,0.72,7.67,0,7.67,8.065,0.191,8.065,2,1.688094146,1,1,7726
32,1.70133E+12,1.70133E+12,386.06,1.463,243.44,2.111,7.67,0,7.67,8.065,0.191,8.065,2,2.913646268,1,1,7727
32,1.70133E+12,1.70133E+12,389.66,1.686,240.54,0.579,7.67,0,7.67,8.065,0.191,8.065,2,5.48223831,1,1,7728
32,1.70133E+12,1.70133E+12,391.58,1.715,240.88,0.594,7.67,0,7.67,8.065,0.191,8.065,2,1.529113735,1,1,7729
32,1.70133E+12,1.70133E+12,388.84,1.942,241.68,0.768,7.67,0,7.67,8.065,0.191,8.065,2,4.46437881,1,1,7730
32,1.70133E+12,1.70133E+12,391.74,0.944,241.72,0.64,7.67,0,7.67,8.065,0.191,8.065,2,4.450141589,1,1,7731
32,1.70133E+12,1.70133E+12,389.58,1.486,241.72,0.671,7.67,0,7.67,8.065,0.191,8.065,2,3.182664037,1,1,7732
32,1.70133E+12,1.70133E+12,389.72,1.654,242.78,0.708,7.67,0,7.67,8.065,0.191,8.065,2,2.695066532,1,1,7733
32,1.70133E+12,1.70133E+12,387.18,2.336,243.22,0.679,7.67,0,7.67,8.065,0.191,8.065,2,1.781773337,1,1,7734
32,1.70133E+12,1.70133E+12,383.68,1.659,241.56,1.431,7.67,0,7.67,8.065,0.191,8.065,2,5.304254397,1,1,7735
32,1.70133E+12,1.70133E+12,381.7,2.46,242.04,0.57,7.4,0.22,7.4,8.6,0.15,8.6,2,2.610932364,1,1,7736
32,1.70133E+12,1.70133E+12,385.18,1.574,243.96,0.755,7.4,0.22,7.4,8.6,0.15,8.6,2,6.493465638,1,1,7737
32,1.70133E+12,1.70133E+12,390.42,2.251,246.48,1.581,7.4,0.22,7.4,8.6,0.15,8.6,2,6.503884836,1,1,7738
32,1.70133E+12,1.70133E+12,392.5,1.298,247.66,1.636,7.4,0.22,7.4,8.6,0.15,8.6,2,1.654333016,1,1,7739
32,1.70133E+12,1.70133E+12,388,1.796,529.94,8.232,5,0,5,5,0,5,3,1.57E-06,0,0,7740
32,1.70133E+12,1.70133E+12,388.48,2.082,530.74,8.218,1.8,0,1.8,7.533,0.345,7.535,3,1.57E-06,0,1,7741
32,1.70133E+12,1.70133E+12,390.58,1.939,531.78,8.612,1.8,0,1.8,7.533,0.345,7.535,3,0.026943349,0,1,7742
32,1.70133E+12,1.70133E+12,391.28,1.325,532.42,4.156,2.931,0.831,2.33,4.266,0.936,4.865,3,1.265480726,0,0,7743
32,1.70133E+12,1.70133E+12,378.4,5.729,532.34,7.48,2.931,0.831,2.33,4.266,0.936,4.865,3,1.599962127,0,0,7744
32,1.70133E+12,1.70133E+12,377.12,2.027,531.26,9.735,2.931,0.831,2.33,4.266,0.936,4.865,3,1.642656383,0,0,7745
32,1.70133E+12,1.70133E+12,381.18,1.24,533.48,7.435,2.931,0.831,2.33,4.266,0.936,4.865,3,5.577648422,0,0,7746
32,1.70133E+12,1.70133E+12,386.1,1.832,531.96,8.657,2.931,0.831,2.33,4.266,0.936,4.865,3,6.962311168,0,0,7747
32,1.70133E+12,1.70133E+12,389.86,0.99,532.52,9.618,2.931,0.831,2.33,4.266,0.936,4.865,3,5.017169102,0,0,7748
32,1.70133E+12,1.70133E+12,390.2,1.278,530.36,3.724,2.931,0.831,2.33,4.266,0.936,4.865,3,1.678405185,0,0,7749
32,1.70133E+12,1.70133E+12,379.36,1.613,529.98,8.309,2.931,0.831,2.33,4.266,0.936,4.865,3,8.118264942,0,0,7750
32,1.70133E+12,1.70133E+12,380.76,1.17,529.66,7.038,2.931,0.831,2.33,4.266,0.936,4.865,3,2.213692898,0,0,7751
32,1.70133E+12,1.70133E+12,384.46,0.862,531.78,4.001,2.931,0.831,2.33,4.266,0.936,4.865,3,5.36387341,0,0,7752
32,1.70133E+12,1.70133E+12,383.14,2.755,532.78,4.938,2.931,0.831,2.33,4.266,0.936,4.865,3,2.082509997,0,0,7753
32,1.70133E+12,1.70133E+12,386.5,3.259,536.34,5.861,2.931,0.831,2.33,4.266,0.936,4.865,3,2.321278205,0,0,7754
32,1.70133E+12,1.70133E+12,395.78,2.46,545.24,8.895,2.931,0.831,2.33,4.266,0.936,4.865,3,6.01015141,0,0,7755
32,1.70133E+12,1.70133E+12,391.76,1.08,536.64,6.262,2.931,0.831,2.33,4.266,0.936,4.865,3,5.454353605,0,0,7756
32,1.70133E+12,1.70133E+12,393.14,1.83,533.94,5.534,2.931,0.831,2.33,4.266,0.936,4.865,3,0.823440321,0,0,7757
